File Name:,NGEE-Arctic_A-Ci_curves_2012-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,"Alistair Rogers, arogers@bnl.gov, +1 631 344 2948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Modified:,8/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modified By:,Terri Killeffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEE Arctic Dataset DOI:,10.5440/1336809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cite Dataset As:,"Alistair Rogers, Kim S. Ely and Shawn Serbin. 2017. Leaf Photosynthetic Parameters Vcmax and Jmax and Supporting Gas Exchange Data, Barrow, Alaska, 2012-2016. Next Generation Ecosystem Experiments Arctic Data Collection, Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, Oak Ridge, Tennessee, USA. Accessed at http://dx.doi.org/10.5440/1336809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,"Measurement of leaf traits and gas exchange was conducted over an area of approximately 1 km2 centered at 71.28°N, 156.65°W. Raw gas exchange data used in Rogers et al 2017 to derive the photosynthetic parameters Vc,max and Jmax. The entry “-9999” represents data not available. Data collection as described by Rogers et al. (2017).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USDA_Species_Code,Sample_Date,Sample_Barcode,Plot,Replicate,Machine_name,Machine_Serial_Number,Time,QC,Tleaf,Photo,Ci,CO2S,VpdA,RH_S,Tair,PARi,Press,Cond,BLCond,Trmmol,FTime,Ebal,VpdL,CTleaf,Area,BLC_1,StmRat,TBlk,CO2R,H2OR,H2OS,RH_R,Flow,PARo,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,CndCO2,Ci_Pa,Ci_Ca,RHsfc,C2sfc,AHs_Cs,Comments
DUFI,20120720,164,-9999,-9999,Mariano,PSC0464,-9999,,7.022682667,13.82606546,1685.029336,1777.216919,0.243970201,76.85883331,6.415067196,1499.747925,100.6799698,0.27332067,-9999,-9999,-9999,-9999,0.264764759,-9999,1.575,-9999,-9999,-9999,1800.928467,-9999,-9999,65.67159271,-9999,157.0220947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.94812812,-9999,-9999,-9999,-9999
DUFI,20120720,164,-9999,-9999,Mariano,PSC0464,-9999,,7.412066936,14.17355261,1864.479269,1975.03894,0.235385426,78.68958282,6.64163065,1501.035522,100.6838531,0.230280902,-9999,-9999,-9999,-9999,0.262314546,-9999,1.575,-9999,-9999,-9999,1999.175171,-9999,-9999,69.42557526,-9999,158.1093903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.944021523,-9999,-9999,-9999,-9999
DUFI,20120720,164,-9999,-9999,Mariano,PSC0464,-9999,1,7.253565311,-6.175050764,496.5190152,417.9795837,0.224276776,79.40567017,6.571135521,1500.102905,100.6829376,0.125729758,-9999,-9999,-9999,-9999,0.247933707,-9999,1.575,-9999,-9999,-9999,408.4512634,-9999,-9999,74.75118256,-9999,155.5728912,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.187902554,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.071085453,7.395983667,348.189903,389.6393127,0.284478403,69.0843811,6.629985332,1499.120239,100.6322632,0.313057344,-9999,-9999,-9999,-9999,0.266102945,-9999,1.425,-9999,-9999,-9999,400.6242371,-9999,-9999,57.68419266,-9999,100.1461411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.893621079,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.07359314,5.063035463,257.146289,292.3227844,0.299727206,67.49284363,6.666255951,1501.274414,100.6400223,0.249097224,-9999,-9999,-9999,-9999,0.280228666,-9999,1.425,-9999,-9999,-9999,299.8239136,-9999,-9999,58.08255768,-9999,97.39452362,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.879665571,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.060635567,2.839858191,174.2081783,195.4481659,0.320024164,65.4333725,6.622642517,1500.712402,100.6441727,0.232413188,-9999,-9999,-9999,-9999,0.301557439,-9999,1.425,-9999,-9999,-9999,199.6860046,-9999,-9999,55.79033661,-9999,84.86351013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.891326749,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.034347534,0.592454613,93.67502591,99.46661377,0.339279338,63.47930527,6.519449234,1500.164429,100.6505127,0.184906346,-9999,-9999,-9999,-9999,0.323383808,-9999,1.425,-9999,-9999,-9999,100.3934708,-9999,-9999,55.0217514,-9999,80.9881897,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.94177355,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.027514458,-0.575551807,56.9639976,50.9646759,0.351504029,62.22927856,6.484552383,1499.731934,100.6471939,0.150313965,-9999,-9999,-9999,-9999,0.33654073,-9999,1.425,-9999,-9999,-9999,50.17932129,-9999,-9999,55.11522293,-9999,113.074501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.117715292,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,1,6.050640106,3.206736869,349.2217395,396.2655029,0.352296889,62.16799545,6.545161724,1499.307495,100.6435318,0.116245131,-9999,-9999,-9999,-9999,0.336074257,-9999,1.425,-9999,-9999,-9999,401.0555115,-9999,-9999,56.57089615,-9999,162.1465302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.881282213,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.065423489,5.188302281,413.8026027,492.2060852,0.341095545,63.24391937,6.674078941,1500.364502,100.6424255,0.111255348,-9999,-9999,-9999,-9999,0.321075924,-9999,1.425,-9999,-9999,-9999,499.8565979,-9999,-9999,58.16593933,-9999,109.4695358,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.84071005,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.049603939,5.830208175,609.5726606,690.7819214,0.336845292,63.66366196,6.634958267,1500.647461,100.6447144,0.122314666,-9999,-9999,-9999,-9999,0.317617477,-9999,1.425,-9999,-9999,-9999,699.4738159,-9999,-9999,58.14546204,-9999,55.48632431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.882438642,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.082046509,6.875355924,869.7750874,989.8828125,0.33160592,64.2249527,6.709003925,1498.994629,100.6436234,0.096882608,-9999,-9999,-9999,-9999,0.310957653,-9999,1.425,-9999,-9999,-9999,1000.112427,-9999,-9999,59.9371109,-9999,206.456665,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.878664703,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.124974251,8.385406067,1267.716913,1386.690308,0.313881294,65.90570831,6.935050488,1500.824219,100.6499863,0.121395032,-9999,-9999,-9999,-9999,0.28705743,-9999,1.425,-9999,-9999,-9999,1399.325317,-9999,-9999,61.05720901,-9999,183.1437378,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.914203342,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.105834484,9.616149654,1623.613965,1784.997314,0.310635379,66.28414917,6.835028172,1500.226074,100.6479111,0.101985012,-9999,-9999,-9999,-9999,0.286547653,-9999,1.425,-9999,-9999,-9999,1799.445557,-9999,-9999,62.16674042,-9999,68.79586029,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.909589024,-9999,-9999,-9999,-9999
DUFI,20120720,165,-9999,-9999,Derek,PSC0570,-9999,,6.101255417,8.912125913,1646.279943,1984.733765,0.295052837,67.93772125,6.752436161,1499.540649,100.6488037,0.043475573,-9999,-9999,-9999,-9999,0.273573744,-9999,1.425,-9999,-9999,-9999,1997.787231,-9999,-9999,66.28548431,-9999,50.34014893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.829471425,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,,7.928260803,5.233203615,313.221776,391.9814758,0.415541437,61.57871246,7.458037853,1500.675293,100.697403,0.111888208,-9999,-9999,-9999,-9999,0.432573066,-9999,1.5,-9999,-9999,-9999,400.1196289,-9999,-9999,54.71468735,-9999,137.7932739,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.799072903,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,,7.961190224,4.156869582,227.60521,292.8840332,0.421549621,61.10432053,7.4687953,1499.185059,100.700592,0.106809666,-9999,-9999,-9999,-9999,0.439413715,-9999,1.5,-9999,-9999,-9999,299.3296509,-9999,-9999,54.4486084,-9999,110.6023102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.777117166,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,,8.806928635,2.627095587,153.635723,196.1177673,0.440074238,62.03210068,7.831105709,1499.684082,100.7050018,0.104039765,-9999,-9999,-9999,-9999,0.477049082,-9999,1.5,-9999,-9999,-9999,200.2060089,-9999,-9999,55.16706085,-9999,71.61151123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.78338503,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,,8.833049774,0.597521825,89.20230268,99.12888336,0.432703135,62.80432129,7.848053455,1500.503296,100.7101593,0.105648848,-9999,-9999,-9999,-9999,0.470078728,-9999,1.5,-9999,-9999,-9999,100.0987625,-9999,-9999,55.94363403,-9999,63.27943802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.899861873,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,,8.566280365,-0.322721482,55.28766938,51.09544373,0.418471511,63.29721832,7.735535622,1500.243042,100.7091522,0.115194516,-9999,-9999,-9999,-9999,0.449566771,-9999,1.5,-9999,-9999,-9999,50.64961624,-9999,-9999,56.10208893,-9999,145.8997803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.082046957,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,1,8.348952293,4.023370221,339.8560647,394.5871277,0.41079086,63.33903503,7.652600288,1499.863403,100.7117538,0.126157914,-9999,-9999,-9999,-9999,0.436570419,-9999,1.5,-9999,-9999,-9999,400.9490967,-9999,-9999,55.65633011,-9999,179.496994,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.861295366,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,,8.169124603,6.382463048,407.9707998,489.8633728,0.406070603,63.22932434,7.576123714,1499.78064,100.7138748,0.132603711,-9999,-9999,-9999,-9999,0.427822169,-9999,1.5,-9999,-9999,-9999,499.8526917,-9999,-9999,55.48910522,-9999,83.78387451,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.832825687,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,1,8.093933105,7.716534619,596.8579879,687.9268799,0.407749086,62.83615494,7.539911747,1499.965088,100.716713,0.146134871,-9999,-9999,-9999,-9999,0.427991176,-9999,1.5,-9999,-9999,-9999,700.1448975,-9999,-9999,54.08363342,-9999,78.19882202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.867618355,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,1,7.943477631,8.279672135,882.3505991,986.1994629,0.405341289,62.5990448,7.474041939,1499.088135,100.7167587,0.139159471,-9999,-9999,-9999,-9999,0.422360162,-9999,1.5,-9999,-9999,-9999,999.4822998,-9999,-9999,54.53213882,-9999,102.4122849,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.894697911,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,1,7.995550632,10.15637294,1259.674805,1382.959106,0.408840442,62.42165375,7.502986431,1500.673828,100.7205734,0.145874356,-9999,-9999,-9999,-9999,0.426747561,-9999,1.5,-9999,-9999,-9999,1399.463989,-9999,-9999,53.86528015,-9999,67.91714478,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.910854702,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,1,7.899498463,11.45015327,1646.297677,1782.227295,0.410249192,61.98904037,7.457266331,1499.442139,100.7238922,0.151385614,-9999,-9999,-9999,-9999,0.42624603,-9999,1.5,-9999,-9999,-9999,1801.099854,-9999,-9999,52.91621017,-9999,99.65956879,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.923730481,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,1,8.313030243,11.59314666,1828.952816,1980.98584,0.421167147,62.2497139,7.621952534,1498.771729,100.7230911,0.137244286,-9999,-9999,-9999,-9999,0.446698445,-9999,1.5,-9999,-9999,-9999,2000.174072,-9999,-9999,53.69843674,-9999,199.7281036,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.923253856,-9999,-9999,-9999,-9999
DUFI,20120720,167,-9999,-9999,Derek,PSC0570,-9999,1,8.780552864,4.448152808,335.1565354,393.0098267,0.429088803,62.97472382,7.827965736,1499.538574,100.7285385,0.132080724,-9999,-9999,-9999,-9999,0.465138863,-9999,1.5,-9999,-9999,-9999,400.0444946,-9999,-9999,54.51498795,-9999,166.3457031,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.852794288,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,,8.659031868,11.41526487,303.7236583,383.3440552,0.330285553,72.25151825,7.539228439,1498.801147,100.798233,0.245620227,-9999,-9999,-9999,-9999,0.372252599,-9999,1.425,-9999,-9999,-9999,400.0983582,-9999,-9999,60.33021164,-9999,108.9921722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.792300426,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,,7.796136856,8.187821829,233.9924768,287.9570007,0.324331106,70.21360779,7.236949444,1501.245483,100.8026505,0.26084978,-9999,-9999,-9999,-9999,0.34439795,-9999,1.425,-9999,-9999,-9999,299.9827881,-9999,-9999,58.29599762,-9999,73.54191589,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.812595201,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,,8.328229904,5.635524253,152.5328137,192.243103,0.336848551,70.48649597,7.490988731,1499.160889,100.802124,0.242978802,-9999,-9999,-9999,-9999,0.367740418,-9999,1.425,-9999,-9999,-9999,200.5131226,-9999,-9999,58.81906128,-9999,212.5657654,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.793437118,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,,8.543213844,2.726963076,75.19666386,96.22117615,0.339250845,71.00593567,7.510543823,1499.782104,100.8084106,0.221045181,-9999,-9999,-9999,-9999,0.377735004,-9999,1.425,-9999,-9999,-9999,100.2201614,-9999,-9999,60.0548439,-9999,101.7835083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.781498074,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,,7.784266949,0.077332971,49.04183173,49.84024811,0.329039627,69.72932434,7.230577946,1500.367676,100.8082809,0.2463454,-9999,-9999,-9999,-9999,0.348896606,-9999,1.425,-9999,-9999,-9999,50.00871277,-9999,-9999,58.2760582,-9999,100.1407471,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.983980489,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,1,7.709044456,8.33245239,332.6825123,388.2701111,0.332519629,69.15544128,7.20473671,1499.119263,100.8108978,0.26026174,-9999,-9999,-9999,-9999,0.35053728,-9999,1.425,-9999,-9999,-9999,400.6329956,-9999,-9999,57.01254654,-9999,206.5899658,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.85683266,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,,8.250683784,12.18720924,398.1693922,482.7626648,0.341635055,69.91442108,7.397356987,1498.953735,100.8116989,0.248283416,-9999,-9999,-9999,-9999,0.372966838,-9999,1.425,-9999,-9999,-9999,500.755249,-9999,-9999,57.71673203,-9999,114.9195251,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.824772546,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,1,8.378660202,13.88353173,584.5241881,678.7883301,0.336533755,70.75950623,7.453688145,1499.292358,100.8136673,0.25645528,-9999,-9999,-9999,-9999,0.370721161,-9999,1.425,-9999,-9999,-9999,699.465271,-9999,-9999,58.32863998,-9999,150.276947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.861128812,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,1,8.899913788,15.35486276,861.663008,977.0282593,0.341698983,71.8368454,7.643190384,1499.326782,100.8143005,0.233247041,-9999,-9999,-9999,-9999,0.389383119,-9999,1.425,-9999,-9999,-9999,1000.139282,-9999,-9999,60.072258,-9999,146.9614258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.881922298,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,1,8.800445557,17.39836124,1243.054284,1373.244385,0.329301859,72.73143005,7.611395359,1500.373169,100.8092117,0.236946228,-9999,-9999,-9999,-9999,0.374196126,-9999,1.425,-9999,-9999,-9999,1399.721436,-9999,-9999,61.21239471,-9999,98.75177765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.905195243,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,1,8.774538994,18.70329204,1636.926614,1770.344604,0.314311926,73.94897461,7.689503193,1499.978271,100.8135681,0.252524223,-9999,-9999,-9999,-9999,0.355278912,-9999,1.425,-9999,-9999,-9999,1799.17981,-9999,-9999,62.38946152,-9999,121.8108978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.924637277,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,1,8.935386658,17.14038052,1844.109199,1972.515137,0.313131264,74.54376984,7.749657154,1500.061768,100.8112411,0.243379642,-9999,-9999,-9999,-9999,0.358264568,-9999,1.425,-9999,-9999,-9999,1999.300415,-9999,-9999,63.33005142,-9999,132.0648041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.934902432,-9999,-9999,-9999,-9999
DUFI,20120720,168,-9999,-9999,Mariano,PSC0464,-9999,1,8.834514618,5.468269931,347.4757722,391.7427368,0.318849149,73.70714569,7.700785637,1498.823975,100.8103638,0.215538249,-9999,-9999,-9999,-9999,0.361777163,-9999,1.425,-9999,-9999,-9999,399.9594421,-9999,-9999,63.60231018,-9999,193.4100189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.88699991,-9999,-9999,-9999,high Ci
DUFI,20120720,169,-9999,-9999,Derek,PSC0570,-9999,,7.119832039,8.11813387,332.9721073,387.2014771,0.329775578,67.10624695,7.431639194,1498.923218,100.7595062,0.259289925,-9999,-9999,-9999,-9999,0.318891396,-9999,1.5,-9999,-9999,-9999,399.8454895,-9999,-9999,55.94901657,-9999,75.97042084,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.859945344,-9999,-9999,-9999,-9999
DUFI,20120720,169,-9999,-9999,Derek,PSC0570,-9999,,7.132505417,6.633731132,245.096105,289.6099243,0.333831707,66.76589203,7.42262888,1499.514893,100.7589111,0.257302802,-9999,-9999,-9999,-9999,0.323699998,-9999,1.5,-9999,-9999,-9999,299.9191284,-9999,-9999,55.50854111,-9999,134.8004303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.846297328,-9999,-9999,-9999,-9999
DUFI,20120720,169,-9999,-9999,Derek,PSC0570,-9999,,7.133798599,4.368726886,162.953145,192.5458984,0.337201599,66.55049896,7.333678722,1500.749512,100.7673874,0.254951298,-9999,-9999,-9999,-9999,0.330230347,-9999,1.5,-9999,-9999,-9999,199.3363342,-9999,-9999,55.09904099,-9999,60.46293259,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.846308056,-9999,-9999,-9999,-9999
